alter_name,copyright_year,description,duration,genre,high,img,low,medium,name,origin,id
Đường Hầm,2016,"
                  Đường Hầm - The Tunnel là một bộ phim tâm lý do Hàn Quốc sản xuất xoay quanh câu chuyện về cuộc chiến tìm ra lối thoát cũng như sự sống sau khi bị sự cố sập hầm trên đường về nhà của anh chàng Lee Jung Soo. Trong phim các bạn sẻ thấy được anh chàng Lee Jung Soo của chúng ta đã biết tận dụng hết những điều kiện hiện có để tìm ra lối thoát cho mình và bên cạnh đó còn có cả sức chịu đựng phi thường của anh. Cùng đón xem bộ phim Đường Hầm - The Tunnel để biết được những diễn biến tiếp theo ly kỳ hấp dẫn đến mức nào nhé và điều quan trọng hơn là anh chàng Lee Jung Soo có thể thoát ra ngoài được không
                ",126 phút,"Kinh Dị,Giật Gân",,http://static.tamnhinso.info/posters/the_tunnel.jpg,,,The Tunnel,Hàn Quốc,1160
Chú Khỉ Lắm Chiêu,2016,"
                  Kể từ khi mẹ qua đời, cô bé Katie trở nên ủ dột và trầm cảm. Cô buông xuôi hết mọi thứ , từ bỏ niềm đam mê của mình. Moi thứ chỉ thay đổi khi cô nhận lời trông nôm Gibby , chú khỉ siêu quậy, Tình bạn đáng yêu giưa họ đã giúp Katie tìm lại niềm vui trong cuộc sống.
                ",87 phút,Gia Đình,,http://static.tamnhinso.info/posters/gibby.jpg,,,Gibby,Mỹ,1161
Khủng Bố Nước Mỹ,2016,"
                  Khủng Bố Nước Mỹ - AmeriGeddon là một bộ phim hành động do Mỹ sản xuất xoay quanh câu chuyện về trận chiến giữa những người dân thường trên nước Mỹ với bọn khủng bố liên kết với Liên Hợp Quốc. Trong phim để phá vỡ những mưu đồ chiến thuật của Mỹ Liên Hợp Quốc phải kết hợp với bọn khủng bố nhưng một điều họ không ngờ đến chính là bị sự chống trả quyết liệt đến từ những người dân luôn muốn bảo vệ hòa bình trên đất nước này.
                ",90 phút,Hành Động,https://lh3.googleusercontent.com/rjPhky2M_HjjoDRwJOK80sqvYHlZ9VY220dCVRbr4O7W22Na3V0gVXQ2UbmvBE9G5f2kizh8LchqgkolDBKSb_0GLYcOP8oruErSm-pjHHtcvPRTqFEAbscFdZZoMkrwOj1B4KHD2S8=m37,http://static.tamnhinso.info/posters/amerigeddon.jpg,https://lh3.googleusercontent.com/rjPhky2M_HjjoDRwJOK80sqvYHlZ9VY220dCVRbr4O7W22Na3V0gVXQ2UbmvBE9G5f2kizh8LchqgkolDBKSb_0GLYcOP8oruErSm-pjHHtcvPRTqFEAbscFdZZoMkrwOj1B4KHD2S8=m18,https://lh3.googleusercontent.com/rjPhky2M_HjjoDRwJOK80sqvYHlZ9VY220dCVRbr4O7W22Na3V0gVXQ2UbmvBE9G5f2kizh8LchqgkolDBKSb_0GLYcOP8oruErSm-pjHHtcvPRTqFEAbscFdZZoMkrwOj1B4KHD2S8=m22,AmeriGeddon,Mỹ,1162
Cuộc Đi Săn Kì Lạ,2016,"
                  Cậu bé thành phố ương ngạnh Ricky bắt đầu một cuộc sống mới ở vùng nông thôn New Zealand với gia đình nhận nuôi mình bao gồm: dì Bella dịu dàng, bác Hec khó tính và chú chó Tupac. Một sự kiện bất ngờ xảy ra khiến Ricky có nguy cơ phải chuyển đến gia đình nuôi khác. Bác Hec đành dẫn cậu bé chạy trốn vào khu rừng hoang rậm rạp. Một cuộc săn tìm với quy mô quốc gia được tổ chức để truy lùng 2 người. Bác Hec và Ricky đứng trước 2 lựa chọn: ra đầu thú trong ngọn lửa oai phong hay chấp nhận bỏ qua những khác biệt của nhau để sống như một gia đình. 

Hunt for the Widerpeople được xem là một bộ phim hài “kỳ quái” đến từ đạo diễn Taika Waikiti – tác giả của một trong những phim hài thành công nhất năm 2015 là What We Do in the Shadow. Kinh phí đầu tư khiêm tốn, diễn viên không đình đám, Hunt for the Widerpeople vẫn gây chú ý tại các Liên hoan phim nhờ nội dung giàu tính nhân văn và cách kể chuyện cực kỳ độc đáo
                ",101 phút,"Hài Hước,Tâm Lý,Phiêu Lưu",,http://static.tamnhinso.info/posters/hunt_for_the_wilderpeople.jpg,https://lh3.googleusercontent.com/br5K8fNfATERSSBdGRUI-jCaxfXptPtTk-OR-1l35LiKaP33dr0iJu_TIqVHqW45EKTgQGNO4dVvZZ4VtwJOGG2j6CHkg05Peg6b2OKooMYJBbP-aG5cp-5J3M4w56zClElChu3gmOQ=m18,https://lh3.googleusercontent.com/br5K8fNfATERSSBdGRUI-jCaxfXptPtTk-OR-1l35LiKaP33dr0iJu_TIqVHqW45EKTgQGNO4dVvZZ4VtwJOGG2j6CHkg05Peg6b2OKooMYJBbP-aG5cp-5J3M4w56zClElChu3gmOQ=m22,Hunt For The Wilderpeople,Khác,1163
Tình Nhân Online,2016,"
                  Hai anh em nhà Dave đăng một quảng cáo hẹn hò kiếm vợ online và quảng cáo đó bất ngờ trở nên nổi tiếng.
                ",98 phút,"Hài Hước,Phiêu Lưu,Lãng Mạn",https://lh3.googleusercontent.com/Mo4SE25v_9JJ1Z3aEIntRe4ponm5Y7u4mqtwFDN6BAKqPnwHZwJ7lbCYcHp98K4xaHFjumZq3HsL5ME928Kj1o-WPdCpN8RLcx5Gmqto8Sqsj5RxsFSa9H7sYgjjSHyM5WJDQJwiAHo=m37,http://static.tamnhinso.info/posters/mike_and_dave_need_wedding_dates.jpg,https://lh3.googleusercontent.com/Mo4SE25v_9JJ1Z3aEIntRe4ponm5Y7u4mqtwFDN6BAKqPnwHZwJ7lbCYcHp98K4xaHFjumZq3HsL5ME928Kj1o-WPdCpN8RLcx5Gmqto8Sqsj5RxsFSa9H7sYgjjSHyM5WJDQJwiAHo=m18,https://lh3.googleusercontent.com/Mo4SE25v_9JJ1Z3aEIntRe4ponm5Y7u4mqtwFDN6BAKqPnwHZwJ7lbCYcHp98K4xaHFjumZq3HsL5ME928Kj1o-WPdCpN8RLcx5Gmqto8Sqsj5RxsFSa9H7sYgjjSHyM5WJDQJwiAHo=m22,Mike And Dave Need Wedding Dates,Mỹ,1164
Lực Lượng Đặc Nhiệm,2016,"
                  Phim Lực Lượng Đặc Nhiệm - Ultimate Hero thuộc thể loại phiêu lưu, hành động. Phim Lực Lượng Đặc Nhiệm kể về một lượng lượng đặc nhiệm được giao sứ mệnh đến vùng đất châu Phi để tìm kiếm một hòn đá siêu năng lượng. Tuy nhiên, tin tức về cuộc tìm kiếm này bị rò rỉ, lọt đến tai của một băng đảng buôn lậu vũ khí quốc tế, chúng cho người đến châu Phi nhằm tranh cướp hòn đá đặc biệt này. Cuộc chiến giữa lực lượng đặc nhiệm và bọn tội phạm quốc tế gay gắt ra sao, ai sẽ là người sở hữu được món bảo vật này?
                ",90 phút,"Hành Động,Võ Thuật",,http://static.tamnhinso.info/posters/ultimate_hero.jpg,,,Ultimate Hero,Trung Quốc,1165
Ngang Qua Thế Giới Của Em,2016,"
                  Ngang Qua Thế Giới Của Em được cải biên từ tiểu thuyết cùng tên của tác giả Trương Gia Giai. Nội dung phim xoay quanh câu chuyện về tình bạn, tình yêu và cuộc sống của những người trẻ thông qua lời tự sự của nhân vật ""tôi"". Trần Mạt (Đặng Siêu) cùng với DJ Tiểu Dung (Đỗ Quyên) mỗi ngày đều đấu khẩu gay gắt với nhau. Anh em của Trần Mạt là Trư Đầu (Nhạc Vân Bằng) và Mao Thập Bát (Dương Dương) đều phải đối diện với nhiều cuộc biệt ly đau đớn. Trong khi đó, Bạch Bách Hà sẽ hóa thân thành nữ cảnh sát Lệ Chi, và là bạn gái của Thập Bát.
                ",112 phút,"Hài Hước,Tình Cảm,Tâm Lý",,http://static.tamnhinso.info/posters/i_belonged_to_you.jpg,https://lh3.googleusercontent.com/5Gmmd7rTZ3CDy2a-9zJOiGnYub3yGdNHpgbNzyhDPtNyb-sIhXiAFNhtM3EkSy3H7HK49_4kmgQBpD5NBreOYHwRUEvpQyqQJxbeTPSLkWyVXwt4d3OIletPyk7bOAqoGuFgq8aE7lc=m18,https://lh3.googleusercontent.com/5Gmmd7rTZ3CDy2a-9zJOiGnYub3yGdNHpgbNzyhDPtNyb-sIhXiAFNhtM3EkSy3H7HK49_4kmgQBpD5NBreOYHwRUEvpQyqQJxbeTPSLkWyVXwt4d3OIletPyk7bOAqoGuFgq8aE7lc=m22,I Belonged to You,Trung Quốc,1166
Kẻ Nằm Vùng,2016,"
                  Bộ phim được chuyển thể từ cuốn tự truyện cùng tên của Robert Mazur, một cựu điệp viên ngầm trong băng đảng Colombia dưới thời trùm ma túy Pablo Escobar. Thâm nhập vào hệ thống tham nhũng của các ngân hàng, chính trị gia và những kẻ khủng bố, Mazur đã thành công trong việc xóa sổ hơn 40 tội phạm...
                ",127 phút,"Tâm Lý,Hình Sự",,http://static.tamnhinso.info/posters/the_infiltrator.jpg,,,The Infiltrator,Anh,1167
Phù Thủy Rừng Blair,2016,"
                  Một nhóm sinh viên liều lĩnh xâm nhập vào khu rừng Black Hills ở Maryland để tìm hiểu những bí mật xung quanh vụ mất tích bí ẩn của người chị gái của một thành viên trong nhóm, tên là Heather. Heather được cho là đã có sự liên kết với Phù thủy Blair sau khi biến mất một cách kỳ lạ 15 năm trước. 

Ban đầu, cả nhóm tràn đầy hy vọng, nhất là khi có một cặp đôi người địa phương đề nghị được làm hướng dẫn. Nhưng khi đêm xuống, giữa khu rừng đầy gió độc, cả nhóm bị đe dọa bởi những điều bất ngờ đến kinh hoàng. Và rồi, họ nhận ra rằng huyền thoại Phù thuỷ Blair là có thật và tàn độc hơn những gì họ có thể tưởng tượng.
                ",89 phút,"Tâm Lý,Kinh Dị,Giật Gân",,http://static.tamnhinso.info/posters/blair_witch.jpg,,,Blair Witch,Mỹ,1168
Ác Mộng Bóng Đêm,2016,"
                  Một người phụ nữ bị ám bởi một sinh vật chỉ xuất hiện khi ánh đèn bị tắt. Một tác phẩm được phát triển từ phim ngắn năm 2013 ""Lights Out"" của David Sandberg.
                ",81 phút,Kinh Dị,,http://static.tamnhinso.info/posters/lights_out.jpg,,,Lights Out,Mỹ,1169
Nữ Thần Chiến Binh,2017,"
                  Bộ phim kể về quá khứ của nữ chiến binh huyền thoại Diana Prince trước khi nàng gặp gỡ Người Dơi và Siêu Nhân trong Batman v Superman: Dawn Of Justice. Wonder Woman trở lại nhiều năm trước, khi đó nàng công chúa Diana của vùng Amazone rời hòn đảo quê nhà để khám phá thế giới và từng bước trở thành một trong những siêu anh hùng vĩ đại nhất thế giới...
                ",141 phút,"Hành Động,Viễn Tưởng,Phiêu Lưu",,http://static.tamnhinso.info/posters/wonder_woman.jpg,,,Wonder Woman,Mỹ,1170
Cướp Biển Vùng Caribê 5: Người Chết Thì Không Nói,2017,"
                  Cướp Biển Vùng Caribê 5 - Pirates of the Caribbean: Dead Men Tell No Tales 2017 xoay quanh hành trình của Jack Sparrow đi tìm chiếc đinh ba của thần biển Poseidon và phải đối mặt với những bóng ma cướp biển đã chết do thuyền trưởng Salazar (Javier Bardem) dẫn đầu. Chúng thoát ra từ Tam giác quỷ và có mục đích tiêu diệt tất cả những cướp biển khác, trong đó có Jack Sparrow.
                ",100 phút,"Hành Động,Viễn Tưởng,Hài Hước,Phiêu Lưu",,http://static.tamnhinso.info/posters/pirates_of_the_caribbean__dead_men_tell_no_tales.jpg,,,Pirates of the Caribbean: Dead Men Tell No Tales,Mỹ,1171
50 Sắc Thái Đen,2017,"
                  Vừa được ra mắt ngày 13/9, trailer đầu tiên của Fifty Shades Darker (50 Sắc thái: Đen) chứa nhiều cảnh nóng bỏng. Không chỉ thể hiện bước tiến mới trong quan hệ của cặp đôi Christian Grey và Anastasia Steele, trailer còn cho thấy nhiều xung đột, kịch tích và điều bí ẩn trong bộ phim mới. Điều này trái với những gì khán giả từng chứng kiến trong đoạn cuối phim cũ, khi cặp đôi chính thức đường ai nấy đi sau lần Steele chứng kiến bản chất bạo dâm từ người tình.

Đối với những người chưa đọc qua 2 tập truyện 50 Shades of Grey, điều này còn đáng tò mò hơn bao giờ hết. Trailer phim mới đã đưa khán giả đi từ ngạc nhiên này đến ngạc nhiên khác, khi thể hiện những thước phim mang hơi hướm kinh dị, trinh thám và hành động.
                ",118 phút,"Tình Cảm,Tâm Lý,Gia Đình",,http://static.tamnhinso.info/posters/fifty_shades_darker.jpg,,,Fifty Shades Darker,Mỹ,1172
Chuyện Điên Rồ Bé Nhỏ Gọi Là Ái Tình,2016,"
                  I Love That Crazy Little Thing kể về câu chuyện của chàng trai ""số nhọ"" Sư Giang Dương (Trần Vỹ Đình) vì quá xui xẻo nên đã thực hiện một chuyến hành trình điên cuồng.
                ",95 phút,"Hài Hước,Tình Cảm",,http://static.tamnhinso.info/posters/i_love_that_little_crazy_thing.jpg,,,I Love That Little Crazy Thing,Trung Quốc,1173
Người Đẹp Và Quái Vật,2017,"
                  Câu chuyện của Beauty and the Beast xoay quanh Belle, một cô gái ham đọc và siêng năng. Bella đã thay cha làm tù nhân trong lâu đài của Beast xấu xí, nhưng rồi cô phát hiện ra rằng anh thực sự là một hoàng tử và đem lòng yêu anh. Khi biết Belle đã phải lòng Beast, Gaston dẫn một đám đông giận dữ tới để giết anh ta. Cuối cùng, tình yêu chân thành của Belle đã giúp Beast phá bỏ lời nguyền, được trở lại làm người.

Emma Watson sẽ vào vai Belle trong phiên bản người đóng trong bộ phim kinh điển Beauty and the Beast (Người Đẹp và Quái Vật) của Disney ra mắt vào 17/3/2017
                ",N/A phút,"Viễn Tưởng,Tình Cảm,Âm Nhạc,Lãng Mạn",,http://static.tamnhinso.info/posters/beauty_and_the_beast__live_action_.jpg,,,Beauty and the Beast (Live-action),Mỹ,1174
Thất Nguyệt Và An Sinh,2016,"
                  Phim Thất Nguyệt Và An Sinh chuyển thể từ tiểu thuyết của An Ni Bảo Bối, do Trần Khả Tân và Hứa Nguyệt Trân làm giám chế, Tằng Quốc Cường làm đạo diễn, cùng với sự tham gia của cặp đôi người đẹp Châu Đông Vũ và Mã Tư Thuần đóng vai chính. Hai cô gái này được đánh giá khá cao và được khán giả kỳ vọng rất lớn, hy vọng bộ phim điện ảnh bách hợp này sẽ tạo được một điều kỳ diệu và cạnh tranh sằng phẳng với nhiều thước phim tiếng tăm.
                ",110 phút,"Tình Cảm,Tâm Lý,Lãng Mạn",,http://static.tamnhinso.info/posters/soulmate.jpg,,,SoulMate,Trung Quốc,1175
Tiếng Khóc Oán Than,2016,"
                  Bối cảnh phim ở một ngôi làng trong núi, một nơi xa xôi hẻo lánh của Hàn Quốc. Tuy cuộc sống nơi đây không giàu có xa hoa nhưng vẫn luôn yên bình, dường như không hề có gì nguy hiểm. Mãi cho đến một buổi tối, trong làng xảy ra một vụ án giết người, phá vỡ khung cảnh bình yên từ trước đến nay.

Cảnh sát Jong Go (Kwak Do Won) và đồng nghiệp nhanh chóng đến hiện trường để điều tra vụ án. Anh cho rằng đây là một vụ cố ý giết người, tuy nhiên người trong làng lại rỉ tai nhau, kẻ bị nghi ngờ nhất là một người Nhật Bản (Jun Kunimura) không biết xuất hiện trong làng từ bao giờ. Người Nhật Bản này biết một loại tà thuật nào đó, và ông ta dùng thủ đoạn tà ác để nguyền rủa người khác. Sau đó những vụ án chết người kì lạ lại liên tiếp xảy ra, thậm chí cả con gái của Jong Go cũng gặp nguy hiểm. Roi vào đường cùng, Jong Go đành phải cầu cứu tới thầy pháp Il Gwang (Hwang Jung Min), để anh ta hóa giải lời nguyền cho dân làng và con gái...
                ",156 phút,"Viễn Tưởng,Kinh Dị,Giật Gân",,http://static.tamnhinso.info/posters/the_wailing.jpg,,,The Wailing,Hàn Quốc,1176
Đứng Trước Họng Súng,2016,"
                  Để bảo vệ cô nàng xinh đẹp Lisa, cựu đặc vụ Decker buộc phải ra tay giết chết một tên tội phạm. Khi xe của người chết bị cảnh sát tịch thu , Lisa thuyết phục Decker giúp cô ăn trộm 2 triệu đô la tiền bẩn giấu trên xe. Cùng lúc đó, một ông trùm ma túy khét tiếng cũng cử người đi lấy lại số tiền nói trên.
                ",87 phút,"Hành Động,Giật Gân,Thuyết minh",,http://static.tamnhinso.info/posters/end_of_a_gun.jpg,,,End Of A Gun,Mỹ,1177
